,Unnamed: 0,varname,number_of_spaces,firstCharisLetter,argument,varlength,datatype,vartype,projectid
1065330,19303757,End score,1,True,End score,9,list,string,99097496
1065893,19312292,Fehler,0,True,0,6,int,string,99098024
1065960,19313717,Bats Caught,1,True,0,11,int,string,99098142
1065965,19313870,Money cost,1,True,5,10,int,string,99098249
1065966,19313873,Number\/s,0,True,15,9,int,string,99098249
1065971,19314365,??? Coke,1,False,1,8,int,string,99098449
1065972,19314374,??? Sprite,1,False,1,10,int,string,99098449
1065973,19314383,??? Harry Potter,2,False,1,16,int,string,99098449
1065974,19314391,??? Alex Rider,2,False,1,14,int,string,99098449
1066110,19318841,forme,0,True,1,5,int,string,99098710
1066251,19322801,Randomizer,0,True,Randomizer,10,list,string,99099005
1066253,19322850,Selector,0,True,1,8,int,string,99099005
1066305,19324360,VList,0,True,0,5,int,string,99099306
1066406,19326049,Petrol,0,True,-1,6,int,string,99099403
1066421,19326467,??? Clicks!,1,False,1,11,int,string,99099486
1066422,19326501,??? Basketball Players,2,False,1,22,int,string,99099486
1066427,19326579,happy new year,2,True,1,14,int,string,99099509
1066454,19327233,tera votes,1,True,1,10,int,string,99099666
1066455,19327235,nano votes,1,True,1,10,int,string,99099666
1066456,19327237,giga votes,1,True,1,10,int,string,99099666
1066459,19327261,lioner,0,True,4,6,int,string,99099676
1066468,19327467,Nyan's Score,1,True,0,12,int,string,99099713
1066470,19327570,Nyanette's Score,1,True,1,16,int,string,99099713
1066472,19327701,Fastest time,1,True,50,12,int,string,99099768
1066593,19330340,life of enemy,2,True,10,13,int,string,99099857
1066713,19332769,prze??adowanie,0,True,1,14,int,string,99100037
1066779,19333534,Laps comepleted,1,True,0,15,int,string,99100070
1066782,19333546,Purples points,1,True,0,14,int,string,99100070
1066783,19333547,Purples comepleted laps,2,True,0,23,int,string,99100070
1066789,19333584,Blue comepleted laps,2,True,0,20,int,string,99100070
1066790,19333585,Blue points,1,True,0,11,int,string,99100070
1066805,19333687,Car:,0,True,Venom,4,string,string,99100070
1066819,19333788,fame,0,True,0,4,int,string,99100070
1066821,19333910,??? Hard Mode High Score,4,False,0,24,int,string,99100071
1066822,19333911,??? Normal Mode High Score,4,False,0,26,int,string,99100071
1066823,19333912,??? Easy Mode High Score,4,False,0,24,int,string,99100071
1066824,19333947,Launch?,0,True,False,7,string,string,99100071
1066837,19334390,Flip?,0,True,False,5,string,string,99100071
1066845,19334482,Y-Vel,0,True,.3,5,float,string,99100071
1066896,19335554,RedShoot,0,True,1,8,int,string,99100161
1066901,19335619,BlueShoot,0,True,1,9,int,string,99100161
1066911,19336099,spiderman health,1,True,100,16,int,string,99100252
1066913,19336158,deadpool health,1,True,100,15,int,string,99100252
1066915,19336177,Gravity Direction,1,True,Down,17,string,string,99100254
1066916,19336178,Player Gravity,1,True,-10,14,int,string,99100254
1066939,19336385,KR,0,True,92,2,int,string,99100254
1067001,19337116,Clone Queue,1,True,Clone Queue,11,list,string,99100254
1067006,19337140,GB Clone#,1,True,1,9,int,string,99100254
1067008,19337147,What am I?,2,True,0,10,int,string,99100254
1067009,19337167,What are you?,2,True,What are you?,13,list,string,99100254
1067022,19337299,dance size,1,True,1,10,int,string,99100259
1067045,19338453,Got it!,1,True,0,7,int,string,99100461
1067088,19340783,Barbarian 's score,2,True,0,18,int,string,99100671
1067089,19340784,wettus' score,1,True,0,13,int,string,99100671
1067096,19341523,tiempoEntreZombies,0,True,5,18,int,string,99100847
1067108,19342218,Things 2 say,2,True,Things 2 say,12,list,string,99100975
1067109,19342574,mostrarGOL,0,True,1,10,int,string,99101054
1067122,19342873,CanPlayAsKaj,0,True,0,12,int,string,99101140
1067255,19345174,Redrings,0,True,0,8,int,string,99101140
1067465,19348079,xfc,0,True,786,3,int,string,99101340
1067466,19348090,Mim,0,True,0,3,int,string,99101340
1067477,19348143,wait time :D,2,True,1.5,12,float,string,99101340
1067483,19348250,ID2,0,True,1,3,int,string,99101340
1067485,19348283,time-r,0,True,0,6,int,string,99101340
1067915,19354461,Dumplings,0,True,0,9,int,string,99101508
1067917,19354463,#Flour,0,False,0,6,int,string,99101508
1067918,19354464,#Roller,0,False,0,7,int,string,99101508
1067919,19354465,#Mixer,0,False,0,6,int,string,99101508
1067920,19354466,#Boiler,0,False,0,7,int,string,99101508
1067921,19354467,#Filler,0,False,0,7,int,string,99101508
1067922,19354468,#Produce,0,False,0,8,int,string,99101508
1067923,19354469,#Mincer,0,False,0,7,int,string,99101508
1067924,19354470,Filler Toggle,1,True,0,13,int,string,99101508
1067925,19354471,Filling Line,1,True,1,12,int,string,99101508
1067926,19354472,CB Go To,2,True,0,8,int,string,99101508
1067928,19354474,Dumpling Rain,1,True,0,13,int,string,99101508
1067929,19354475,Time Out,1,True,0,8,int,string,99101508
1067931,19354478,Double Flour,1,True,0,12,int,string,99101508
1067947,19354652,#2 Flour,1,False,2,8,int,string,99101508
1067949,19354696,CB Wait Time,2,True,0,12,int,string,99101508
1067951,19354710,Conveyor Belt,1,True,1,13,int,string,99101508
1067962,19354971,Delete Filling,1,True,0,14,int,string,99101508
1068147,19358680,ECS TImer,1,True,35,9,int,string,99101741
1068204,19361100,nutrition value,1,True,0,15,int,string,99102077
1068244,19362213,Spacebar Spams:,1,True,0,15,int,string,99102186
1068246,19362284,Spacebar Spam Records,2,True,Spacebar Spam Records,21,list,string,99102186
1068326,19364179,Backdrop Number,1,True,1,15,int,string,99102247
1068335,19364756,2 wins,1,False,1,6,int,string,99102374
1068336,19364761,3 wins,1,False,1,6,int,string,99102374
1068337,19364766,1 winnings,1,False,1,10,int,string,99102374
1068347,19364819,??? Jackpot,1,False,5,11,int,string,99102374
1068348,19364820,Jackpot,0,True,5,7,int,string,99102374
1068350,19364833,Winnings,0,True,5,8,int,string,99102374
1068380,19366409,Hashes,0,True,0,6,int,string,99102451
1068381,19366410,Hash List,1,True,Hash List,9,list,string,99102451
1068402,19366581,|w|>0,0,False,1,5,int,string,99102464
1068404,19366595,|V|>0,0,False,1,5,int,string,99102464
1068407,19366673,Vlaser,0,True,10,6,int,string,99102464
1068463,19368048,Days to Go,2,True,-1,10,int,string,99102545
1068466,19368175,Ducks Created,1,True,1,13,int,string,99102617
1068475,19368913,klucz,0,True,-1,5,int,string,99102787
1068517,19369024,Username_ch,0,True,0,11,int,string,99102795
1068519,19369062,??? Costume1,1,False,1,12,int,string,99102795
1068520,19369067,??? X1,1,False,5,6,int,string,99102795
1068523,19369078,??? Gr1,1,False,-1,7,int,string,99102795
1068528,19369112,Dir_seq_arpgtr,0,True,-18,14,int,string,99102795
1068534,19369144,ChooseMyUsername,0,True,0,16,int,string,99102795
1068537,19369158,Username_Scan,0,True,0,13,int,string,99102795
1068547,19369439,ICT Tools,1,True,ICT Tools,9,list,string,99102851
1068562,19369488,Click Score,1,True,0,11,int,string,99102863
1068568,19369536,SCOR!,0,True,0,5,int,string,99102873
1068580,19370192,office,0,True,no,6,string,string,99103007
1068587,19370240,office bear,1,True,0,11,int,string,99103007
1068649,19371263,Lives Left:,1,True,5,11,int,string,99103115
1068678,19371742,Rooms passed,1,True,0,12,int,string,99103215
1068720,19372861,flying around,1,True,y,13,char,string,99103299
1068724,19372958,isAClone?,0,True,1,9,int,string,99103326
1068728,19373032,cloneIDbar,0,True,1,10,int,string,99103326
1068734,19373050,gunX,0,True,gunX,4,list,string,99103326
1068735,19373051,gunY,0,True,gunY,4,list,string,99103326
1068736,19373052,totalGunBoxes,0,True,0,13,int,string,99103326
1068737,19373107,meatX,0,True,meatX,5,list,string,99103326
1068738,19373108,meatY,0,True,meatY,5,list,string,99103326
1068739,19373109,totalMeatDrops,0,True,0,14,int,string,99103326
1068740,19373111,myXvelMeat,0,True,5,10,int,string,99103326
1068743,19373193,pigY,0,True,pigY,4,list,string,99103326
1068744,19373194,pigX,0,True,pigX,4,list,string,99103326
1068745,19373196,pigCounter,0,True,0,10,int,string,99103326
1068746,19373197,total pigs,1,True,0,10,int,string,99103326
1068756,19373318,onScreen?Enemy,0,True,1,14,int,string,99103326
1068758,19373383,enemyCounter,0,True,0,12,int,string,99103326
1068766,19373434,buildingsX,0,True,buildingsX,10,list,string,99103326
1068767,19373439,buildingsY,0,True,buildingsY,10,list,string,99103326
1068770,19373456,currentStore,0,True,1,12,int,string,99103326
1068791,19373913,moeilijkheid,0,True,0.1,12,float,string,99103384
1068827,19374329,jamiyah,0,True,jamiyah,7,list,string,99103415
1069007,19378189,Remaining time,1,True,30,14,int,string,99103763
1069036,19379886,Scoreboard(Right),0,True,0,17,int,string,99103872
1069038,19379912,Scoreboard(Left),0,True,0,16,int,string,99103872
1069079,19380854,lastTouch,0,True,Cat1,9,string,string,99103968
1069170,19382643,Gamestart,0,True,0,9,int,string,99104087
1069180,19382918,MOVE_INCREMENT,0,True,25,14,int,string,99104159
1069187,19382961,wich points,1,True,1,11,int,string,99104160
1069213,19383678,Player 1: Score,2,True,1,15,int,string,99104290
1069220,19383771,Player 2: Score,2,True,1,15,int,string,99104290
1069222,19383920,if answer is correct,3,True,0,20,int,string,99104320
1069281,19385756,milks,0,True,0,5,int,string,99104527
1069283,19385885,Evolved Squirrelfrey,1,True,0,20,int,string,99104535
1069284,19385886,Year (AIE),1,True,0,10,int,string,99104535
1069285,19385888,Squirrelfrey,0,True,0,12,int,string,99104535
1069286,19385889,Evo:2.0 Squirrelfrey,1,True,0,20,int,string,99104535
1069607,19391524,fdss,0,True,0,4,int,string,99104774
1069616,19393399,Users 2,1,True,Users 2,7,list,string,99104953
1069625,19393436,ib,0,True,0,2,int,string,99104953
1069646,19393562,za,0,True,0123456789abcdefghijklmnopqrstuvwxyz ,2,string,string,99104953
1069649,19393604,Player  ID,2,True,100,10,int,string,99104953
1069655,19393648,??? P2 name,2,False,0,11,int,string,99104953
1069656,19393649,??? P1 name,2,False,0,11,int,string,99104953
1069658,19393651,??? p2 XY,2,False,0,9,int,string,99104953
1069659,19393652,??? p1 XY,2,False,0,9,int,string,99104953
1069661,19393654,??? gamedata 1,2,False,99,14,int,string,99104953
1069845,19396414,LOLing,0,True,-1,6,int,string,99105052
1069896,19398769,cam on,1,True,1,6,int,string,99105233
1069897,19398808,fake zerty jumpscare 2,3,True,1,22,int,string,99105233
1069898,19398824,fake zerty jumpscare,2,True,1,20,int,string,99105233
1069899,19398862,matheus jumpscare,1,True,1,17,int,string,99105233
1069900,19398879,hours for survive,2,True,0,17,int,string,99105233
1069940,19399706,dance around,1,True,100,12,int,string,99105392
1070099,19401509,(DC) 0_EASESCORE,1,False,0,16,int,string,99105403
1070100,19401521,1_SCORE,0,False,0,7,int,string,99105403
1070102,19401529,4_BLUESPERSEC,0,False,0,13,int,string,99105403
1070112,19401669,Click Bonus,1,True,Click Bonus,11,list,string,99105403
1070117,19401675,BpS,0,True,BpS,3,list,string,99105403
1070122,19401681,3_BLUESPERCLICK,0,False,10,15,int,string,99105403
1070123,19401682,8_BLUECLICKS,0,False,0,12,int,string,99105403
1070126,19401731,6_FPSCOUNT,0,False,0,10,int,string,99105403
1070129,19401803,5_BPCMULTIPLIER,0,False,1,15,int,string,99105403
1070131,19401823,Character Bonus,1,True,Character Bonus,15,list,string,99105403
1070152,19402106,Sources,0,True,3,7,int,string,99105405
1070155,19402140,Foodidk,0,True,1,7,int,string,99105405
1070377,19406005,ATTACKS,0,True,0,7,int,string,99105788
1070384,19406104,turns taken,1,True,1,11,int,string,99105788
1070392,19406190,SoulColour,0,True,1,10,int,string,99105788
1070399,19406328,BUTTON,0,True,3,6,int,string,99105788
1070414,19406866,SIN,0,True,0,3,int,string,99105788
1070415,19406867,Attack type,1,True,0,11,int,string,99105788
1070508,19409220,click score,1,True,0,11,int,string,99106021
1070525,19409654,cantalope catcher,1,True,0,17,int,string,99106116
1070526,19409658,hippo clicks,1,True,-100,12,int,string,99106116
1070530,19409672,aligator scarers,1,True,1,16,int,string,99106116
1070534,19409688,pixie dust colector,2,True,1,19,int,string,99106116
1070537,19409701,human annoyers,1,True,0,14,int,string,99106116
1070570,19410514,What Cat Says,2,True,What Cat Says,13,list,string,99106202
1070659,19411827,attack color,1,True,1,12,int,string,99106284
1070742,19412826,Times Rekt,1,True,1,10,int,string,99106284
1070841,19414213,Game On\/Off,1,True,On,12,string,string,99106444
1070852,19414544,NOMI,0,True,NOMI,4,list,string,99106462
1070853,19414545,COGNOMI,0,True,COGNOMI,7,list,string,99106462
1070854,19414546,TELEFONO,0,True,TELEFONO,8,list,string,99106462
1070932,19416696,Added Background?,1,True,0,17,int,string,99106755
1070933,19416700,done w\/ intro,2,True,0,14,int,string,99106755
1070964,19417382,sebug charms,1,True,on,12,string,string,99106814
1070977,19417708,CloneYv,0,True,-2,7,int,string,99106814
1070980,19417809,slingshot,0,True,1,9,int,string,99106814
1070981,19417813,scratch web,1,True,1,11,int,string,99106814
1071048,19419526,MG Ammo,1,True,0,7,int,string,99106947
1071049,19419527,SG Ammo,1,True,0,7,int,string,99106947
1071050,19419528,SR Ammo,1,True,0,7,int,string,99106947
1071051,19419529,DM Ammo,1,True,0,7,int,string,99106947
1071053,19419541,Current Gun Ammo,2,True,INF,16,float,string,99106947
1071072,19419625,Zed Speed,1,True,.5,9,float,string,99106947
1071078,19419676,Z C,1,True,0,3,int,string,99106947
1071091,19419872,Wobble,0,True,85,6,int,string,99106947
1071110,19420221,Pixelate,0,True,0,8,int,string,99106947
1071157,19421240,Wants Guilty Pleasure,2,True,0,21,int,string,99107182
1071165,19421735,HP!,0,True,50,3,int,string,99107295
1071170,19421784,Wondercard On\/Off,1,True,75,18,int,string,99107295
1071189,19422105,Lvl!,0,True,80,4,int,string,99107295
1071629,19431276,stepper,0,True,10,7,int,string,99107402
1071633,19431497,paint color,1,True,10,11,int,string,99107470
1071635,19431576,key being pressed,2,True,0,17,int,string,99107470
1071638,19431598,NOTE:,0,True,LOW C,5,string,string,99107470
1071813,19433922,temporary storage,1,True,temporary storage,17,list,string,99107588
1071815,19434078,drawManRot,0,True,0,10,int,string,99107588
1071817,19434129,x1Pos,0,True,x1Pos,5,list,string,99107588
1071818,19434130,x2Pos,0,True,x2Pos,5,list,string,99107588
1071819,19434131,y1Pos,0,True,y1Pos,5,list,string,99107588
1071820,19434132,y2Pos,0,True,y2Pos,5,list,string,99107588
1071821,19434133,senseCount,0,True,0,10,int,string,99107588
1071841,19434361,scaleFactor,0,True,-0.1,11,float,string,99107588
1071843,19434368,line IDs,1,True,line IDs,8,list,string,99107588
1071848,19434384,renderCount,0,True,0,11,int,string,99107588
1071852,19434393,idCount,0,True,0,7,int,string,99107588
1071854,19434472,betweenParameters?,0,True,T,18,char,string,99107588
1071890,19435125,time left:,1,True,5,10,int,string,99107705
1072118,19439806,Current_Tool,0,True,0,12,int,string,99108045
1072119,19439807,Color_Green,0,True,0,11,int,string,99108045
1072120,19439808,Color_Red,0,True,0,9,int,string,99108045
1072121,19439809,Color_Blue,0,True,0,10,int,string,99108045
1072122,19439810,RGB_Value,0,True,0,9,int,string,99108045
1072123,19439811,Pen_Size,0,True,1,8,int,string,99108045
1072159,19440377,bricks left,1,True,4,11,int,string,99108159
1072663,19449813,sceneNum,0,True,1,8,int,string,99108607
1072681,19450236,Time Online,1,True,0,11,int,string,99108612
1072708,19451276,Plastic,0,True,1,7,int,string,99108750
1072710,19451280,Trash picked up,2,True,1,15,int,string,99108750
1072711,19451282,Sheets of Paper,2,True,1,15,int,string,99108750
1072712,19451284,Items with plastic packaging,3,True,1,28,int,string,99108750
1072713,19451286,Flush toilet,1,True,1,12,int,string,99108750
1072714,19451288,Miles Driving,1,True,1,13,int,string,99108750
1072715,19451354,"Bike, walk, bus...",2,True,1,18,int,string,99108750
1072716,19451356,Drought?,0,True,0,8,int,string,99108750
1072852,19453389,Levels Past Without Dying,3,True,0,25,int,string,99108923
1072871,19453493,Fallen Into Lava,2,True,0,16,int,string,99108923
1072896,19454161,wall 2 scoreboard,2,True,0,17,int,string,99109005
1072897,19454162,wall 1 scoreboard,2,True,0,17,int,string,99109005
1074593,19476095,vie(s),0,True,5,6,int,string,99109163
1074603,19476263,trdfdsg,0,True,0,7,int,string,99109229
1074616,19476862,Big Kahuna Burger Points,3,True,100,24,int,string,99109330
1074881,19482705,waste?,0,True,0,6,int,string,99109400
1074882,19482710,b death rate,2,True,1,12,int,string,99109400
1074883,19482711,r death rate,2,True,13,12,int,string,99109400
1074886,19482740,R #,1,True,10,3,int,string,99109400
1074889,19482772,b #,1,True,15,3,int,string,99109400
1074944,19483405,numbers shown?,1,True,0,14,int,string,99109400
1074947,19483506,Up and Down,2,True,10,11,int,string,99109411
1074950,19483529,Left or Right,2,True,-10,13,int,string,99109411
1075470,19492008,S??LAH,0,True,1,6,int,string,99109897
1075471,19492009,Animasyon,0,True,1,9,int,string,99109897
1075494,19492725,Questor's health,1,True,125,16,int,string,99110017
1075509,19493705,ps,0,True,0,2,int,string,99110150
1075513,19494343,X Change,1,True,-1,8,int,string,99110189
1075516,19494368,YOU LOSE!,1,True,0,9,int,string,99110189
1075517,19494369,Game-in-Progress,0,True,1,16,int,string,99110189
1075650,19496047,done!,0,True,1,5,int,string,99110356
1075673,19496826,porta,0,True,0,5,int,string,99110511
